release_path,original_path,classification,origin_project,original_author_or_copyright,license,spdx,modified_by_le_sun,include,reason,sha256_original,sha256_release,notes
src/fpga/lib/pcie/pcie_us_if_rq.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pcie_us_if_rq.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,2435f567585bad3583e5e985b42e49d3613921ea6e921bd45fb216ca9310a4b1,2435f567585bad3583e5e985b42e49d3613921ea6e921bd45fb216ca9310a4b1,
src/fpga/lib/pcie/pulse_merge.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/lib/pcie/rtl/pulse_merge.v,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California / Alex Forencich,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum lib RTL,be969a374712e76002434cdf6c1ba55f31a250a8b7e088aa1d301b031b39ba6f,be969a374712e76002434cdf6c1ba55f31a250a8b7e088aa1d301b031b39ba6f,
src/fpga/sync_signal.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/fpga_25g/rtl/sync_signal.v,CORUNDUM_UPSTREAM,Corundum,Alex Forencich / UC Regents,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified,a89c005b14019c94f72fee6308e370044333742bec9494df1fbdd3096988f919,a89c005b14019c94f72fee6308e370044333742bec9494df1fbdd3096988f919,
src/macsec/ap_fifo_to_axis_bridge.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/ap_fifo_to_axis_bridge.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,b7505d869687e22068b8025639f46544bdd4fc8f02eac0cfb04808804042eb5c,d4c8a065c8654c02a1c58840dcb3ed381000c47f7e274d3d64751d43f3c577f5,BSD-2-Clause header added in release copy
src/macsec/axis_to_ap_fifo_bridge.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/axis_to_ap_fifo_bridge.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,60282248b70c028ddd42045427b599400bab462392ef13bf71f211ba069c3e4a,e537997206090cff3c790cfde47c82fd38c5ad388abbe663b01667301e9295af,BSD-2-Clause header added in release copy
src/macsec/macsec_aes_decrypt.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_aes_decrypt.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,01cb64ac0f13af90f9e03aa63cff7c8b4680648d6eead01457aa96a44a99234d,17f236585144b90183edf62964db73e765def6f789f8d35f9c014c93950e888a,BSD-2-Clause header added in release copy
src/macsec/macsec_aes_encrypt.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_aes_encrypt.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,86497ac549e7931be52d71c2b83d7588d4033b38245cf569a31053c7350c509a,0e6b353e64a637884483437ee46ff8ba62d9438cc58798752a96a99cd0879fb5,BSD-2-Clause header added in release copy
src/macsec/macsec_rx_wrapper.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_rx_wrapper.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,5322ddfead6f41395902186f280696bdaa4dd4dd8f319adf99fd2ccb66a8ea61,1123a6d0b29e64bfcdd5f1fc96c0d430c521a03a12d3dbd38e14ba63f0878844,BSD-2-Clause header added in release copy
src/macsec/macsec_tag_append.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_tag_append.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,2c1b2fb6401c7ba7b8df851acbac6285573124dfc006182827e5158b0d13b92b,c2fe448dcd21bcf01a1c8dd982a6a75537328ec074b299b35d43590f1dce87e5,BSD-2-Clause header added in release copy
src/macsec/macsec_tag_strip.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_tag_strip.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,a638e193d4922a075d9c4af0a24ed35130ea4bb81dcd8dbd4e7a83df2cf55d88,c2bfdd6fd294087aa8bbe96d2181908ac8ff5a766060a77c77e4b4a602409399,BSD-2-Clause header added in release copy
src/macsec/macsec_tx_wrapper.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_tx_wrapper.v,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,350b3187071cf95e09c47aee1cfacfe6856faa717f8437812899fa6b1025693d,b4658160a093d5f75e9cf191594a27aa2db1401a965f44718c528efa2c20f6a5,BSD-2-Clause header added in release copy
src/macsec/macsec_types.vh,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sources_1/imports/rtl/macsec_types.vh,ORIGINAL_LE_SUN,mqnic_gcm_codex-2-v2-2.75gbps (archived),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Project-specific MACsec integration RTL,6a3e5b55b0ef711751a6565bd47093dcf74f5da13a70e2ee22e3fe453b40d6a1,5d8b6a51b9cf90b4b3a542dd3e86f9313bba17b89ee0e5e2ca6785cb60e532d0,BSD-2-Clause header added in release copy
tb/cocotb/hls_aes128gcm_dec_model.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/tb_local/fpga_core/hls_aes128gcm_dec_model.v,TEST_ORIGINAL,mqnic_gcm_codex-2 (project),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Behavioral sim models / HLS interface models,,5bf6fb96b492b62de2a1a2d546aa1341edcc88d94897fda6333d6a8fb94c9775,BSD-2-Clause header added
tb/cocotb/hls_aes128gcm_enc_model.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/tb_local/fpga_core/hls_aes128gcm_enc_model.v,TEST_ORIGINAL,mqnic_gcm_codex-2 (project),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Behavioral sim models / HLS interface models,,98dd01b0dab60a07ddc6745c69e6769344d1d42c6874dc38ef16a345b4708f57,BSD-2-Clause header added
tb/cocotb/mqnic.py,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/tb_local/fpga_core/mqnic.py,CORUNDUM_UPSTREAM,Corundum,The Regents of the University of California,BSD-2-Clause-Views,BSD-2-Clause-Views,no,True,Unmodified Corundum tb support,dbb14fc977b717a6735fd588164b92014fc3e71970acd7676177dfa6c780f1c3,dbb14fc977b717a6735fd588164b92014fc3e71970acd7676177dfa6c780f1c3,
tb/cocotb/test_fpga_core_macsec_sfp.py,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/tb_local/fpga_core/test_fpga_core_macsec_sfp.py,CORUNDUM_MODIFIED,Corundum + Le Sun,The Regents of the University of California / Le Sun,BSD-2-Clause-Views,BSD-2-Clause-Views,yes,True,MACsec loopback integration test derived from Corundum test framework,51438a347b8a21887975c6106e6f27d1f7e15e4c248e3184c345afef5bbabdcd,dbc173156192931d55647db45890dc4880a2fffe699a7acd3cd21daf29d6ddd5,Modification note added
tb/cocotb/xpm_fifo_async_sim.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/tb_local/fpga_core/xpm_fifo_async_sim.v,TEST_ORIGINAL,mqnic_gcm_codex-2 (project),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Behavioral sim models / HLS interface models,3cb8a720e0960a3503a8491984a2e56dcf4a9b745ff718b77c827b886bba7071,29b241eb309cf452652f1d9543e995f8bb3bb4b15a7f30972750ed5d01874a75,BSD-2-Clause header added
tb/cocotb/xpm_fifo_sync_sim.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/tb_local/fpga_core/xpm_fifo_sync_sim.v,TEST_ORIGINAL,mqnic_gcm_codex-2 (project),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Behavioral sim models / HLS interface models,df5172d275649b75adeeccf43291f33d9f14cd5103c5ac4d14627f0cdba356d0,8686782e6ac572abee3b8f8b0b9881bfaa4858c627d93ead8612ae643749eb55,BSD-2-Clause header added
tb/security_regressions/diag.v,/tmp/opencode/macsec_exp1/diag.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,5667d09180118f451434137830ae6fb0ba7dc336ae8a5a887707f12dd85513b9,a50efcace0a442f2dfb6fca8c23fd3190d4a4e30f4a7f719713adcb022ce4fc9,Compiled binaries/waveforms excluded
tb/security_regressions/e2_stub.v,/tmp/opencode/macsec_exp1/e2_stub.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,8de38401ca4221a9acdc414bf6a71ffda293bbbf1484054b900081e2dc8f2345,cce27f0c4d94bdb8f854daa8dcacb8aa14ef5e1229fb9a52ab8888d6a1bf40f7,Compiled binaries/waveforms excluded
tb/security_regressions/exp1_E1_tagstrip.cc,/tmp/opencode/macsec_exp1/exp1_E1_tagstrip.cc,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,a9ac6c0d9459950ef47c3b1ebe974957ca6ba5abc73a74a04e973f0c37c1c6f2,b890a66a651823787ed393322f97ac2d41e4c7733599b433798c5c37fe1ec426,Compiled binaries/waveforms excluded
tb/security_regressions/tb2.v,/tmp/opencode/macsec_exp1/tb2.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,02c10726e115f1fda45b13e6ad51797fb003ef2471e45a52fe113a51a03280fd,91afb94eae0facf97121fd14d3fd193e6e75488bc01470671a159a1ffed72dee,Compiled binaries/waveforms excluded
tb/security_regressions/tb3.v,/tmp/opencode/macsec_exp1/tb3.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,ee7e5644c6c13e94b19bbec7e13049ef5bc4e87e460385ef51a5132855369628,e6aa09e321a7e4913eaf8112e9648fc71f7bf9ea01e5af8cb1a92f7f2fd15808,Compiled binaries/waveforms excluded
tb/security_regressions/tb4.v,/tmp/opencode/macsec_exp1/tb4.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,3e8e811de8ce703937d50ee17403f7758506bb8a68cd5f702a103371f85bdfc3,0d9635d7eb0bb09234a1dc06de40f5fc33885d0049128302b8c323ee42919152,Compiled binaries/waveforms excluded
tb/security_regressions/tb5.v,/tmp/opencode/macsec_exp1/tb5.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,3cb10ddc94ea7353ae7aaae275daf1185e68199d29c2d2f9309e5f777d30a464,9353336ebf275be298cccf72b5e68f7ce59916c0afd7284d09e6a34358f57a55,Compiled binaries/waveforms excluded
tb/security_regressions/tb6.v,/tmp/opencode/macsec_exp1/tb6.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,abd46e7f3e556904849ac425d2d6d63c43ebfb0e4b76827b60971df513e97785,bf9225f862276165162a52320522d4c2c4dcea57370a5c84ab24adfcf548bbef,Compiled binaries/waveforms excluded
tb/security_regressions/tb7.v,/tmp/opencode/macsec_exp1/tb7.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,494e63a5a04b7f3730928b7d14a51666afebdd663b89ffac56e4b0172c4d91f8,092de9cabb3c74b347affbf70fc585f1e17ebe3591ae9bab17a8ffd6f143cd2f,Compiled binaries/waveforms excluded
tb/security_regressions/tb_e2.v,/tmp/opencode/macsec_exp1/tb_e2.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,758e0319c887633625a1913ef6ff1544cee6c9620f02e06947a139ef72865675,1ef50878690fd3303f654cf08302a8e8c5c1c1579179c64f5bd2a8e819ef3ba6,Compiled binaries/waveforms excluded
tb/security_regressions/tb_tag_strip.v,/tmp/opencode/macsec_exp1/tb_tag_strip.v,TEST_ORIGINAL,VITIS_MACSEC audits (2026-08-06),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,Independent E1/E2 security experiment testbench,bff42e731cbc79c5c420e8d567089e7ffc1ca20dde0c29abbf7e08654e0c8abd,f434930e595b2a9c5308f091e8608b47926c4ed4a882dd5d7466e2bc37733f4f,Compiled binaries/waveforms excluded
tb/tb_fpga_core_integration.v,<home>/workspace/mqnic_gcm_codex-2-v2-2.75gbps/mqnic_gcm_codex-2/mqnic_gcm_codex.srcs/sim_1/new/tb.v,TEST_ORIGINAL,mqnic_gcm_codex-2 (project),Le Sun,BSD-2-Clause,BSD-2-Clause,n/a (author),True,"xsim integration testbench (frame sweep, negative observations)",38a01119b35236f8100d97741e9a84ca7651b6f930917ae29b4e7da4bb1aeffd,99a9d865083b0e880d8e3072ff85cc53176fb2fb0617cc15395c117e0d4d0ce9,BSD-2-Clause header added
